Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Terrifier 2,2h 18m,Not Rated,6.1,15741780.0,['Damien Leone'],['Damien Leone'],"['Lauren LaVera', 'David Howard Thornton', 'Elliott Fullam']",Horror,['United States'],"[""QXT's Night Club - 248 Mulberry St, Newark, New Jersey, USA""]",['English'],2022
Suzume,2h 2m,PG,7.6,133473559.0,['Makoto Shinkai'],['Makoto Shinkai'],"['Nanoka Hara', 'Hokuto Matsumura', 'Eri Fukatsu']",Anime,['Japan'],[],"['Japanese', 'English']",2022
Suzume,2h 2m,PG,7.6,133473559.0,['Makoto Shinkai'],['Makoto Shinkai'],"['Nanoka Hara', 'Hokuto Matsumura', 'Eri Fukatsu']",Shōjo,['Japan'],[],"['Japanese', 'English']",2022
Jeepers Creepers: Reborn,1h 28m,R,2.6,6175213.0,['Timo Vuorensola'],"['Jake Seal', 'Sean-Michael Argo']","['Jarreau Benjamin', 'Sydney Craven', 'Imran Adams']",Horror,"['United States', 'United Kingdom']","['Black Hangar Studios, Lasham, Alton GU34 5SR, United Kingdom']",['English'],2022
Jeepers Creepers: Reborn,1h 28m,R,2.6,6175213.0,['Timo Vuorensola'],"['Jake Seal', 'Sean-Michael Argo']","['Jarreau Benjamin', 'Sydney Craven', 'Imran Adams']",Mystery,"['United States', 'United Kingdom']","['Black Hangar Studios, Lasham, Alton GU34 5SR, United Kingdom']",['English'],2022
Jeepers Creepers: Reborn,1h 28m,R,2.6,6175213.0,['Timo Vuorensola'],"['Jake Seal', 'Sean-Michael Argo']","['Jarreau Benjamin', 'Sydney Craven', 'Imran Adams']",Thriller,"['United States', 'United Kingdom']","['Black Hangar Studios, Lasham, Alton GU34 5SR, United Kingdom']",['English'],2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Anime,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Basketball,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Shōnen,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
After Ever Happy,1h 35m,R,4.7,19238073.0,['Castille Landon'],"['Anna Todd', 'Sharon Soboil']","['Josephine Langford', 'Hero Fiennes Tiffin', 'Louise Lombard']",Drama,['United States'],"['Sofia, Bulgaria']",['English'],2022
After Ever Happy,1h 35m,R,4.7,19238073.0,['Castille Landon'],"['Anna Todd', 'Sharon Soboil']","['Josephine Langford', 'Hero Fiennes Tiffin', 'Louise Lombard']",Romance,['United States'],"['Sofia, Bulgaria']",['English'],2022
EO,1h 28m,Not Rated,6.7,2585252.0,['Jerzy Skolimowski'],"['Ewa Piaskowska', 'Jerzy Skolimowski']","['Hola', 'Tako', 'Marietta']",Psychological Drama,"['Poland', 'Italy']","['Jezioro Bystrzyckie, Dolnoslaskie, Poland']","['Polish', 'Italian', 'English', 'French', 'Spanish']",2022
Facing Nolan,1h 42m,TV-14,7.9,405797.0,['Bradley Jackson'],['Bradley Jackson'],"['Alan Ashby', 'Buzzie Bavasi', 'Craig Biggio']",Sport,['United States'],[],['English'],2022
Superspreader,1h 15m,PG-13,5.0,399370.0,['Josh Franer'],[],"['Sean Feucht', 'Eric Metaxas', 'Ché Ahn']",Documentary,['United States'],[],['English'],2022
Tyson's Run,1h 43m,PG,6.1,395627.0,['Kim Bass'],['Kim Bass'],"['Major Dodson', 'Amy Smart', 'Rory Cochrane']",Drama,['United States'],"['Marietta, Georgia, USA']",['English'],2022
Meet Me in the Bathroom,1h 45m,,6.7,508977.0,"['Will Lovelace', 'Dylan Southern', 'Andrew Cross']",['Lizzy Goodman'],"['Ryan Adams', 'Julian Casablancas', 'Brian Chase']",Music,['United Kingdom'],[],['English'],2022
Joyland,2h 6m,,7.6,1164351.0,['Saim Sadiq'],"['Saim Sadiq', 'Maggie Briggs']","['Ali Junejo', 'Rasti Farooq', 'Alina Khan']",Comedy,"['Pakistan', 'United States']",[],"['Punjabi', 'Urdu']",2022
Joyland,2h 6m,,7.6,1164351.0,['Saim Sadiq'],"['Saim Sadiq', 'Maggie Briggs']","['Ali Junejo', 'Rasti Farooq', 'Alina Khan']",Crime,"['Pakistan', 'United States']",[],"['Punjabi', 'Urdu']",2022
The Sparring Partner,2h 18m,TV-MA,7.2,5623187.0,['Cheuk-Tin Ho'],"['Frankie Tam', 'Oliver Yip']","['Wai Lun Yeung', 'Pui Tung Mak', 'David Siu']",Drama,['Hong Kong'],[],"['Cantonese', 'Mandarin', 'English']",2022
The Silent Twins,1h 53m,R,5.7,298207.0,['Agnieszka Smoczynska'],"['Andrea Seigel', 'Marjorie Wallace']","['Letitia Wright', 'Tamara Lawrance', 'Leah Mondesir-Simmonds']",Docudrama,"['Poland', 'United Kingdom', 'United States']","['Szkola Podstawowa nr 45 im. J. Kusocinskiego we Wroclawiu, Poland']",['English'],2022
The Silent Twins,1h 53m,R,5.7,298207.0,['Agnieszka Smoczynska'],"['Andrea Seigel', 'Marjorie Wallace']","['Letitia Wright', 'Tamara Lawrance', 'Leah Mondesir-Simmonds']",Biography,"['Poland', 'United Kingdom', 'United States']","['Szkola Podstawowa nr 45 im. J. Kusocinskiego we Wroclawiu, Poland']",['English'],2022
Dual,1h 34m,R,5.8,425909.0,['Riley Stearns'],['Riley Stearns'],"['Karen Gillan', 'Aaron Paul', 'Beulah Koale']",Sci-Fi,"['United States', 'Finland', 'Canada', 'United Kingdom']","['Tampere, Finland']",['English'],2022
Dual,1h 34m,R,5.8,425909.0,['Riley Stearns'],['Riley Stearns'],"['Karen Gillan', 'Aaron Paul', 'Beulah Koale']",Thriller,"['United States', 'Finland', 'Canada', 'United Kingdom']","['Tampere, Finland']",['English'],2022
Hatching,1h 31m,,6.2,508211.0,['Hanna Bergholm'],"['Hanna Bergholm', 'Ilja Rautsi']","['Siiri Solalinna', 'Sophia Heikkilä', 'Jani Volanen']",Body Horror,"['Finland', 'Sweden', 'Norway', 'Belgium']","['Riga, Latvia']",['Finnish'],2022
Jazz Fest: A New Orleans Story,1h 35m,PG-13,7.1,179005.0,"['Frank Marshall', 'Ryan Suffern']",[],"['Glen David Andrews', 'Philip Bailey', 'Tarriona Ball']",Documentary,['United States'],[],['English'],2022
Jazz Fest: A New Orleans Story,1h 35m,PG-13,7.1,179005.0,"['Frank Marshall', 'Ryan Suffern']",[],"['Glen David Andrews', 'Philip Bailey', 'Tarriona Ball']",Music,['United States'],[],['English'],2022
Alienoid,2h 22m,Not Rated,6.3,12109608.0,['Dong-hoon Choi'],['Dong-hoon Choi'],"['Ryu Jun-yeol', 'Kim Woo-bin', 'Kim Tae-ri']",Alien Invasion,['South Korea'],[],['Korean'],2022
The Witch: Part 2 - The Other One,2h 17m,,6.3,23068596.0,['Park Hoon-jung'],['Park Hoon-jung'],"['Cynthia', 'Jo Min-soo', 'Kim Da-mi']",Mystery,['South Korea'],[],['Korean'],2022
The Witch: Part 2 - The Other One,2h 17m,,6.3,23068596.0,['Park Hoon-jung'],['Park Hoon-jung'],"['Cynthia', 'Jo Min-soo', 'Kim Da-mi']",Thriller,['South Korea'],[],['Korean'],2022
The Magic Flute,1h 55m,,5.6,492204.0,['Florian Sigl'],"['Wolfgang Amadeus Mozart', 'Emanuel Schikaneder', 'Christopher Zwickler']","['Jack Wolfe', 'F. Murray Abraham', 'Niamh McCormack']",Adventure,"['Germany', 'United States', 'Austria']","['Tenerife, Canary Islands, Spain']","['English', 'German']",2022
The Storied Life of A.J. Fikry,1h 45m,PG-13,6.6,121000.0,['Hans Canosa'],['Gabrielle Zevin'],"['Christina Hendricks', 'Lucy Hale', 'Kunal Nayyar']",Drama,['United States'],"['Hyannis, Massachusetts, USA']",['English'],2022
The Outwaters,1h 50m,Not Rated,3.9,204496.0,['Robbie Banfitch'],['Robbie Banfitch'],"['Robbie Banfitch', 'Angela Basolis', 'Scott Schamell']",Found Footage Horror,['United States'],"['Death Valley, California, USA']",['English'],2022
The Outwaters,1h 50m,Not Rated,3.9,204496.0,['Robbie Banfitch'],['Robbie Banfitch'],"['Robbie Banfitch', 'Angela Basolis', 'Scott Schamell']",Horror,['United States'],"['Death Valley, California, USA']",['English'],2022
Smoking Causes Coughing,1h 17m,Not Rated,6.5,1192205.0,['Quentin Dupieux'],['Quentin Dupieux'],"['Gilles Lellouche', 'Vincent Lacoste', 'Anaïs Demoustier']",Sci-Fi,"['France', 'Monaco']","[""Cabrières d'Avignon, Vaucluse, France""]",['French'],2022
The Forger,1h 56m,,6.2,218449.0,['Maggie Peren'],"['Maggie Peren', 'Cioma Schönhaus']","['Louis Hofmann', 'Jonathan Berlin', 'Luna Wedler']",Biography,"['Germany', 'Luxembourg']","['Bavaria, Germany']",['German'],2022
The Forger,1h 56m,,6.2,218449.0,['Maggie Peren'],"['Maggie Peren', 'Cioma Schönhaus']","['Louis Hofmann', 'Jonathan Berlin', 'Luna Wedler']",Drama,"['Germany', 'Luxembourg']","['Bavaria, Germany']",['German'],2022
Godland,2h 23m,Unrated,7.1,1560518.0,['Hlynur Pálmason'],['Hlynur Pálmason'],"['Elliott Crosset Hove', 'Ingvar Sigurdsson', 'Vic Carmen Sonne']",Drama,"['Denmark', 'Iceland', 'France', 'Sweden']",['Iceland'],"['Danish', 'Icelandic']",2022
Lynch/Oz,1h 48m,,6.9,68979.0,['Alexandre O. Philippe'],['Alexandre O. Philippe'],"['Amy Nicholson', 'Rodney Ascher', 'John Waters']",Documentary,['United States'],[],['English'],2022
Decibel,1h 50m,,6.1,7212471.0,['In-ho Hwang'],"['In-ho Hwang', 'Jin-hoon Lee']","['Kim Rae-won', 'Park Byeong-eun', 'Jo Dal-hwan']",Action,['South Korea'],[],['Korean'],2022
The End of Sex,1h 27m,R,5.1,60135.0,['Sean Garrity'],['Jonas Chernick'],"['Emily Hampshire', 'Jonas Chernick', 'Gray Powell']",Romance,['Canada'],"['Hamilton, Ontario, Canada']",['English'],2022
Moon Garden,1h 37m,,6.0,57757.0,['Ryan Stevens Harris'],['Ryan Stevens Harris'],"['Augie Duke', 'Brionne Davis', 'Haven Lee Harris']",Body Horror,['United States'],[],['English'],2022
Moon Garden,1h 37m,,6.0,57757.0,['Ryan Stevens Harris'],['Ryan Stevens Harris'],"['Augie Duke', 'Brionne Davis', 'Haven Lee Harris']",Dark Fantasy,['United States'],[],['English'],2022
The Divine Protector: Master Salt Begins,2h,PG-13,4.0,4720432.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa', 'Shio Okawa']","['Rin Kijima', 'Saya Fukunaga', 'Mariya Suzuki']",Supernatural Fantasy,['Japan'],[],['Japanese'],2022
The Divine Protector: Master Salt Begins,2h,PG-13,4.0,4720432.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa', 'Shio Okawa']","['Rin Kijima', 'Saya Fukunaga', 'Mariya Suzuki']",Drama,['Japan'],[],['Japanese'],2022
The Divine Protector: Master Salt Begins,2h,PG-13,4.0,4720432.0,['Hiroshi Akabane'],"['Sayaka Okawa', 'Ryuho Okawa', 'Shio Okawa']","['Rin Kijima', 'Saya Fukunaga', 'Mariya Suzuki']",Fantasy,['Japan'],[],['Japanese'],2022
Shaan,2h 30m,,6.1,11911.0,['M Raahim'],"['Nazim Ud Daula', 'Azad Khan']","['Siam Ahmed', 'Puja Cherry Roy', 'Imam Hossain Saju']",Action,['Bangladesh'],[],['Bengali'],2022
Shaan,2h 30m,,6.1,11911.0,['M Raahim'],"['Nazim Ud Daula', 'Azad Khan']","['Siam Ahmed', 'Puja Cherry Roy', 'Imam Hossain Saju']",Crime,['Bangladesh'],[],['Bengali'],2022
Shaan,2h 30m,,6.1,11911.0,['M Raahim'],"['Nazim Ud Daula', 'Azad Khan']","['Siam Ahmed', 'Puja Cherry Roy', 'Imam Hossain Saju']",Thriller,['Bangladesh'],[],['Bengali'],2022
Spirited,2h 7m,PG-13,6.6,,['Sean Anders'],"['Sean Anders', 'John Morris', 'Charles Dickens']","['Will Ferrell', 'Ryan Reynolds', 'Octavia Spencer']",Dark Fantasy,['United States'],"['Braintree, Massachusetts, USA']",['English'],2022
Spirited,2h 7m,PG-13,6.6,,['Sean Anders'],"['Sean Anders', 'John Morris', 'Charles Dickens']","['Will Ferrell', 'Ryan Reynolds', 'Octavia Spencer']",Fairy Tale,['United States'],"['Braintree, Massachusetts, USA']",['English'],2022
Spirited,2h 7m,PG-13,6.6,,['Sean Anders'],"['Sean Anders', 'John Morris', 'Charles Dickens']","['Will Ferrell', 'Ryan Reynolds', 'Octavia Spencer']",Holiday Comedy,['United States'],"['Braintree, Massachusetts, USA']",['English'],2022
Deep Water,1h 55m,R,5.5,,['Adrian Lyne'],"['Zach Helm', 'Sam Levinson', 'Patricia Highsmith']","['Ben Affleck', 'Ana de Armas', 'Tracy Letts']",Psychological Drama,"['Australia', 'United States', 'Canada']","['Urbania, Lower Garden District, New Orleans, Louisiana, USA']",['English'],2022
Deep Water,1h 55m,R,5.5,,['Adrian Lyne'],"['Zach Helm', 'Sam Levinson', 'Patricia Highsmith']","['Ben Affleck', 'Ana de Armas', 'Tracy Letts']",Psychological Thriller,"['Australia', 'United States', 'Canada']","['Urbania, Lower Garden District, New Orleans, Louisiana, USA']",['English'],2022
Deep Water,1h 55m,R,5.5,,['Adrian Lyne'],"['Zach Helm', 'Sam Levinson', 'Patricia Highsmith']","['Ben Affleck', 'Ana de Armas', 'Tracy Letts']",Crime,"['Australia', 'United States', 'Canada']","['Urbania, Lower Garden District, New Orleans, Louisiana, USA']",['English'],2022
Wifelike,1h 45m,R,4.9,,['James Bird'],['James Bird'],"['Jonathan Rhys Meyers', 'Elena Kampouris', 'Doron Bell']",Artificial Intelligence,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
Wifelike,1h 45m,R,4.9,,['James Bird'],['James Bird'],"['Jonathan Rhys Meyers', 'Elena Kampouris', 'Doron Bell']",Crime,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
Wifelike,1h 45m,R,4.9,,['James Bird'],['James Bird'],"['Jonathan Rhys Meyers', 'Elena Kampouris', 'Doron Bell']",Mystery,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
Enola Holmes 2,2h 9m,PG-13,6.8,,['Harry Bradbeer'],"['Jack Thorne', 'Harry Bradbeer', 'Nancy Springer']","['Millie Bobby Brown', 'Henry Cavill', 'David Thewlis']",Crime,['United States'],"['Kingston upon Hull, East Riding of Yorkshire, England, UK']",['English'],2022
Enola Holmes 2,2h 9m,PG-13,6.8,,['Harry Bradbeer'],"['Jack Thorne', 'Harry Bradbeer', 'Nancy Springer']","['Millie Bobby Brown', 'Henry Cavill', 'David Thewlis']",Drama,['United States'],"['Kingston upon Hull, East Riding of Yorkshire, England, UK']",['English'],2022
Enola Holmes 2,2h 9m,PG-13,6.8,,['Harry Bradbeer'],"['Jack Thorne', 'Harry Bradbeer', 'Nancy Springer']","['Millie Bobby Brown', 'Henry Cavill', 'David Thewlis']",Mystery,['United States'],"['Kingston upon Hull, East Riding of Yorkshire, England, UK']",['English'],2022
The Princess,1h 34m,R,5.7,41844.0,['Le-Van Kiet'],"['Ben Lustig', 'Jake Thornton']","['Joey King', 'Olga Kurylenko', 'Antoni Davidov']",Fantasy,['United States'],"['Sofia, Bulgaria']",['English'],2022
The Princess,1h 34m,R,5.7,41844.0,['Le-Van Kiet'],"['Ben Lustig', 'Jake Thornton']","['Joey King', 'Olga Kurylenko', 'Antoni Davidov']",Thriller,['United States'],"['Sofia, Bulgaria']",['English'],2022
Entergalactic,1h 33m,TV-MA,7.3,,['Fletcher Moules'],"['Kid Cudi', 'Kenya Barris', 'Ian Edelman']","['Kid Cudi', 'Jessica Williams', 'Laura Harrier']",Adult Animation,"['United Kingdom', 'Canada', 'United States']","['New York City, New York, USA']",['English'],2022
Samaritan,1h 42m,PG-13,5.7,,['Julius Avery'],['Bragi F. Schut'],"['Sylvester Stallone', ""Javon 'Wanna' Walton"", 'Pilou Asbæk']",Superhero,['United States'],"['Atlanta, Georgia, USA']",['English'],2022
Samaritan,1h 42m,PG-13,5.7,,['Julius Avery'],['Bragi F. Schut'],"['Sylvester Stallone', ""Javon 'Wanna' Walton"", 'Pilou Asbæk']",Drama,['United States'],"['Atlanta, Georgia, USA']",['English'],2022
Samaritan,1h 42m,PG-13,5.7,,['Julius Avery'],['Bragi F. Schut'],"['Sylvester Stallone', ""Javon 'Wanna' Walton"", 'Pilou Asbæk']",Fantasy,['United States'],"['Atlanta, Georgia, USA']",['English'],2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Comedy,['United States'],[],"['English', 'Persian']",2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Family,['United States'],[],"['English', 'Persian']",2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Fantasy,['United States'],[],"['English', 'Persian']",2022
Narvik: Hitler's First Defeat,1h 48m,TV-14,6.6,6657347.0,['Erik Skjoldbjærg'],['Christopher Grøndahl'],"['Kristine Hartgen', 'Carl Martin Eggesbø', 'Christoph Gelfert Mathiesen']",History,['Norway'],"['Narvik, Norway']","['Norwegian', 'French', 'English', 'German']",2022
Narvik: Hitler's First Defeat,1h 48m,TV-14,6.6,6657347.0,['Erik Skjoldbjærg'],['Christopher Grøndahl'],"['Kristine Hartgen', 'Carl Martin Eggesbø', 'Christoph Gelfert Mathiesen']",War,['Norway'],"['Narvik, Norway']","['Norwegian', 'French', 'English', 'German']",2022
Lamborghini: The Man Behind the Legend,1h 37m,R,5.5,1709686.0,['Bobby Moresco'],"['Bobby Moresco', 'Tonino Lamborghini']","['Frank Grillo', 'Mira Sorvino', 'Gabriel Byrne']",Docudrama,"['United States', 'Italy']","['Rome, Lazio, Italy']",['English'],2022
Lou,1h 47m,R,6.1,43697.0,['Anna Foerster'],"['Maggie Cohn', 'Jack Stanley']","['Allison Janney', 'Jurnee Smollett', 'Logan Marshall-Green']",Crime,['United States'],"['Vancouver Film Studios, Vancouver, British Columbia, Canada']",['English'],2022
Lou,1h 47m,R,6.1,43697.0,['Anna Foerster'],"['Maggie Cohn', 'Jack Stanley']","['Allison Janney', 'Jurnee Smollett', 'Logan Marshall-Green']",Drama,['United States'],"['Vancouver Film Studios, Vancouver, British Columbia, Canada']",['English'],2022
Lou,1h 47m,R,6.1,43697.0,['Anna Foerster'],"['Maggie Cohn', 'Jack Stanley']","['Allison Janney', 'Jurnee Smollett', 'Logan Marshall-Green']",Mystery,['United States'],"['Vancouver Film Studios, Vancouver, British Columbia, Canada']",['English'],2022
Black Panther: Wakanda Forever,2h 41m,PG-13,6.7,859208836.0,['Ryan Coogler'],"['Ryan Coogler', 'Joe Robert Cole', 'Stan Lee']","['Letitia Wright', ""Lupita Nyong'o"", 'Danai Gurira']",Action,['United States'],"['Cambridge, Massachusetts, USA']","['English', 'Xhosa', 'Maya', 'Spanish', 'Haitian', 'French']",2022
Black Panther: Wakanda Forever,2h 41m,PG-13,6.7,859208836.0,['Ryan Coogler'],"['Ryan Coogler', 'Joe Robert Cole', 'Stan Lee']","['Letitia Wright', ""Lupita Nyong'o"", 'Danai Gurira']",Adventure,['United States'],"['Cambridge, Massachusetts, USA']","['English', 'Xhosa', 'Maya', 'Spanish', 'Haitian', 'French']",2022
Black Panther: Wakanda Forever,2h 41m,PG-13,6.7,859208836.0,['Ryan Coogler'],"['Ryan Coogler', 'Joe Robert Cole', 'Stan Lee']","['Letitia Wright', ""Lupita Nyong'o"", 'Danai Gurira']",Drama,['United States'],"['Cambridge, Massachusetts, USA']","['English', 'Xhosa', 'Maya', 'Spanish', 'Haitian', 'French']",2022
Smile,1h 55m,R,6.5,217408513.0,['Parker Finn'],['Parker Finn'],"['Sosie Bacon', 'Jessie T. Usher', 'Kyle Gallner']",Supernatural Horror,['United States'],"['North Arlington, New Jersey, USA']","['English', 'Spanish']",2022
Smile,1h 55m,R,6.5,217408513.0,['Parker Finn'],['Parker Finn'],"['Sosie Bacon', 'Jessie T. Usher', 'Kyle Gallner']",Tragedy,['United States'],"['North Arlington, New Jersey, USA']","['English', 'Spanish']",2022
Smile,1h 55m,R,6.5,217408513.0,['Parker Finn'],['Parker Finn'],"['Sosie Bacon', 'Jessie T. Usher', 'Kyle Gallner']",Horror,['United States'],"['North Arlington, New Jersey, USA']","['English', 'Spanish']",2022
The Lost City,1h 52m,PG-13,6.1,192907684.0,"['Aaron Nee', 'Adam Nee']","['Oren Uziel', 'Dana Fox', 'Adam Nee']","['Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe']",Comedy,['United States'],"['Samana, Dominican Republic']","['English', 'Spanish', 'Latin']",2022
The Lost City,1h 52m,PG-13,6.1,192907684.0,"['Aaron Nee', 'Adam Nee']","['Oren Uziel', 'Dana Fox', 'Adam Nee']","['Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe']",Romance,['United States'],"['Samana, Dominican Republic']","['English', 'Spanish', 'Latin']",2022
Bullet Train,2h 7m,R,7.3,239268602.0,['David Leitch'],"['Zak Olkewicz', 'Kôtarô Isaka']","['Brad Pitt', 'Joey King', 'Aaron Taylor-Johnson']",One-Person Army Action,"['United States', 'Japan']","['Tokyo, Japan']","['English', 'Japanese', 'Spanish', 'Russian']",2022
Morbius,1h 44m,PG-13,5.1,167460961.0,['Daniel Espinosa'],"['Matt Sazama', 'Burk Sharpless']","['Jared Leto', 'Matt Smith', 'Adria Arjona']",Horror,['United States'],"['Northern Quarter, Manchester, England, UK']","['English', 'Spanish', 'Russian']",2022
Morbius,1h 44m,PG-13,5.1,167460961.0,['Daniel Espinosa'],"['Matt Sazama', 'Burk Sharpless']","['Jared Leto', 'Matt Smith', 'Adria Arjona']",Sci-Fi,['United States'],"['Northern Quarter, Manchester, England, UK']","['English', 'Spanish', 'Russian']",2022
Morbius,1h 44m,PG-13,5.1,167460961.0,['Daniel Espinosa'],"['Matt Sazama', 'Burk Sharpless']","['Jared Leto', 'Matt Smith', 'Adria Arjona']",Thriller,['United States'],"['Northern Quarter, Manchester, England, UK']","['English', 'Spanish', 'Russian']",2022
Downton Abbey: A New Era,2h 4m,PG,7.4,92651384.0,['Simon Curtis'],['Julian Fellowes'],"['Hugh Bonneville', 'Jim Carter', 'Michelle Dockery']",Feel-Good Romance,"['United Kingdom', 'United States']","['Highclere Castle, Hampshire, England, UK']","['English', 'French']",2022
Downton Abbey: A New Era,2h 4m,PG,7.4,92651384.0,['Simon Curtis'],['Julian Fellowes'],"['Hugh Bonneville', 'Jim Carter', 'Michelle Dockery']",Period Drama,"['United Kingdom', 'United States']","['Highclere Castle, Hampshire, England, UK']","['English', 'French']",2022
Downton Abbey: A New Era,2h 4m,PG,7.4,92651384.0,['Simon Curtis'],['Julian Fellowes'],"['Hugh Bonneville', 'Jim Carter', 'Michelle Dockery']",Drama,"['United Kingdom', 'United States']","['Highclere Castle, Hampshire, England, UK']","['English', 'French']",2022
Marry Me,1h 52m,PG-13,6.1,50541093.0,['Kat Coiro'],"['John Rogers', 'Tami Sagher', 'Harper Dill']","['Jennifer Lopez', 'Owen Wilson', 'Maluma']",Romance,"['United States', 'China', 'Japan']","['Red Hook, Brooklyn, New York, USA']","['English', 'Spanish']",2022
Father Stu,2h 4m,PG-13,6.5,21798260.0,['Rosalind Ross'],['Rosalind Ross'],"['Mark Wahlberg', 'Mel Gibson', 'Jacki Weaver']",Biography,"['United States', 'South Korea']","['Butte, Montana, USA']",['English'],2022
Father Stu,2h 4m,PG-13,6.5,21798260.0,['Rosalind Ross'],['Rosalind Ross'],"['Mark Wahlberg', 'Mel Gibson', 'Jacki Weaver']",Drama,"['United States', 'South Korea']","['Butte, Montana, USA']",['English'],2022
The Whale,1h 57m,R,7.6,57615635.0,['Darren Aronofsky'],['Samuel D. Hunter'],"['Brendan Fraser', 'Sadie Sink', 'Ty Simpkins']",Psychological Drama,['United States'],"['Newburgh, New York, USA']",['English'],2022
The Whale,1h 57m,R,7.6,57615635.0,['Darren Aronofsky'],['Samuel D. Hunter'],"['Brendan Fraser', 'Sadie Sink', 'Ty Simpkins']",Tragedy,['United States'],"['Newburgh, New York, USA']",['English'],2022
The Whale,1h 57m,R,7.6,57615635.0,['Darren Aronofsky'],['Samuel D. Hunter'],"['Brendan Fraser', 'Sadie Sink', 'Ty Simpkins']",Drama,['United States'],"['Newburgh, New York, USA']",['English'],2022
Bodies Bodies Bodies,1h 34m,R,6.2,13929670.0,['Halina Reijn'],"['Sarah DeLappe', 'Kristen Roupenian']","['Amandla Stenberg', 'Maria Bakalova', ""Myha'la""]",Dark Comedy,"['United States', 'France']","['Chappaqua, New York, USA']",['English'],2022
Bodies Bodies Bodies,1h 34m,R,6.2,13929670.0,['Halina Reijn'],"['Sarah DeLappe', 'Kristen Roupenian']","['Amandla Stenberg', 'Maria Bakalova', ""Myha'la""]",Teen Horror,"['United States', 'France']","['Chappaqua, New York, USA']",['English'],2022
Bodies Bodies Bodies,1h 34m,R,6.2,13929670.0,['Halina Reijn'],"['Sarah DeLappe', 'Kristen Roupenian']","['Amandla Stenberg', 'Maria Bakalova', ""Myha'la""]",Comedy,"['United States', 'France']","['Chappaqua, New York, USA']",['English'],2022
Bones and All,2h 11m,R,6.8,15234907.0,['Luca Guadagnino'],"['David Kajganich', 'Camille DeAngelis']","['Timothée Chalamet', 'Taylor Russell', 'Mark Rylance']",Horror,"['Italy', 'United States']","['University of Cincinnati, Zimmer Hall - 315 College Drive, Cincinnati, Ohio, USA']",['English'],2022
Bones and All,2h 11m,R,6.8,15234907.0,['Luca Guadagnino'],"['David Kajganich', 'Camille DeAngelis']","['Timothée Chalamet', 'Taylor Russell', 'Mark Rylance']",Romance,"['Italy', 'United States']","['University of Cincinnati, Zimmer Hall - 315 College Drive, Cincinnati, Ohio, USA']",['English'],2022
Men,1h 40m,R,6.0,11151120.0,['Alex Garland'],['Alex Garland'],"['Jessie Buckley', 'Rory Kinnear', 'Paapa Essiedu']",Folk Horror,"['United Kingdom', 'United States']","['Withington, Gloucestershire, England, UK']",['English'],2022
Women Talking,1h 44m,PG-13,6.9,9276103.0,['Sarah Polley'],"['Sarah Polley', 'Miriam Toews']","['Rooney Mara', 'Claire Foy', 'Jessie Buckley']",Psychological Drama,['United States'],"[""Enercare Centre, 100 Princes' Boulevard, Toronto, Ontario, Canada""]",['English'],2022
Women Talking,1h 44m,PG-13,6.9,9276103.0,['Sarah Polley'],"['Sarah Polley', 'Miriam Toews']","['Rooney Mara', 'Claire Foy', 'Jessie Buckley']",Drama,['United States'],"[""Enercare Centre, 100 Princes' Boulevard, Toronto, Ontario, Canada""]",['English'],2022
